age Q1..Health.Quality DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white
79 2 Female 2 0 FALSE White 6 5 1 0 0 0 0 79
77 1 Female 2 0 FALSE White 6 5 0 0 0 0 0 77
80 2 Female 3 0 FALSE White 6 1 1 0 0 0 0 80
62 1 Female 3 0 TRUE Black 6 1 0 0 62 0 0 0
64 2 Female 1 0 TRUE White 6 2 0 0 0 0 0 64
25 2 Female 5 2 FALSE White 6 1 1 0 0 0 0 25
65 2 Male 3 0 TRUE White 6 3 1 0 0 0 0 65
80 1 Female 2 0 FALSE White 6 3 0 0 0 0 0 80
78 1 Female 1 0 FALSE White 6 4 1 0 0 0 0 78
79 2 Female 2 0 FALSE White 6 4 1 0 0 0 0 79
92 3 Female 7 1 TRUE White 6 1 1 0 0 0 0 92
83 2 Female 6 1 FALSE White 6 1 0 0 0 0 0 83
88 2 Female 1 0 FALSE Black 6 1 1 0 88 0 0 0
72 0 Male 2 0 TRUE White 6 1 1 0 0 0 0 72
63 2 Female 2 0 TRUE White 6 5 0 0 0 0 0 63
79 1 Male 1 0 FALSE White 6 2 1 0 0 0 0 79
49 2 Female 2 1 TRUE Black 6 1 1 0 49 0 0 0
37 3 Female 7 3 TRUE White 6 5 0 0 0 0 0 37
47 2 Female 3 1 FALSE White 6 4 0 0 0 0 0 47
62 2 Female 2 0 FALSE White 6 2 0 0 0 0 0 62
72 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 72
76 0 Male 2 0 FALSE White 6 1 1 0 0 0 0 76
63 2 Female 2 0 FALSE White 6 5 0 0 0 0 0 63
58 2 Male 4 0 TRUE White 6 1 0 0 0 0 0 58
75 2 Female 2 0 TRUE White 6 1 0 0 0 0 0 75
83 2 Female 2 0 FALSE Black 6 1 0 0 83 0 0 0
67 2 Female 1 0 TRUE White 6 1 0 0 0 0 0 67
48 2 Male 3 0 TRUE White 6 3 0 0 0 0 0 48
60 2 Female 3 1 FALSE White 6 2 1 0 0 0 0 60
86 1 Male 3 0 FALSE White 6 1 1 0 0 0 0 86
71 3 Male 2 0 TRUE White 6 3 1 0 0 0 0 71
88 3 Female 1 0 TRUE White 6 1 1 0 0 0 0 88
75 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 75
66 1 Female 1 0 TRUE White 6 5 1 0 0 0 0 66
69 1 Female 4 2 FALSE Black 6 1 1 0 69 0 0 0
78 0 Male 2 0 FALSE White 6 5 1 0 0 0 0 78
19 1 Male 3 0 FALSE White 6 4 0 0 0 0 0 19
76 3 Female 3 1 FALSE Black 6 1 0 0 76 0 0 0
52 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 52
39 3 Female 6 3 TRUE White 6 5 1 0 0 0 0 39
81 2 Male 2 0 FALSE White 6 2 1 0 0 0 0 81
85 1 Female 4 0 TRUE Black 6 1 1 0 85 0 0 0
50 1 Female 2 1 FALSE White 6 5 1 0 0 0 0 50
66 2 Female 2 0 FALSE White 6 4 0 0 0 0 0 66
80 2 Male 2 0 FALSE White 6 3 1 0 0 0 0 80
64 3 Female 2 0 TRUE Black 6 1 1 0 64 0 0 0
73 1 Female 2 0 FALSE White 6 3 1 0 0 0 0 73
75 2 Female 7 3 FALSE Black 6 1 1 0 75 0 0 0
55 2 Female 4 2 TRUE Hispanic.Latino 6 4 1 0 0 55 0 0
71 1 Female 1 0 FALSE White 6 5 1 0 0 0 0 71
72 2 Male 2 0 FALSE Black 6 2 1 0 72 0 0 0
71 3 Female 1 0 FALSE Black 6 1 0 0 71 0 0 0
85 2 Female 2 0 FALSE Black 6 1 0 0 85 0 0 0
69 2 Male 2 0 TRUE White 6 3 1 0 0 0 0 69
75 2 Male 2 0 FALSE White 6 5 1 0 0 0 0 75
75 3 Female 2 0 TRUE White 6 3 0 0 0 0 0 75
67 3 Female 3 0 TRUE White 6 3 1 0 0 0 0 67
58 2 Male 1 0 FALSE Black 6 3 0 0 58 0 0 0
73 3 Male 2 0 TRUE White 6 5 1 0 0 0 0 73
65 3 Female 2 0 TRUE Black 6 1 0 0 65 0 0 0
55 3 Female 2 0 FALSE White 6 5 1 0 0 0 0 55
61 3 Male 5 0 TRUE White 6 5 1 0 0 0 0 61
50 3 Female 4 1 TRUE White 6 5 0 0 0 0 0 50
88 2 Male 1 0 FALSE White 6 5 1 0 0 0 0 88
54 3 Female 4 0 TRUE Black 6 1 1 0 54 0 0 0
18 2 Female 5 3 FALSE Black 6 1 1 0 18 0 0 0
63 2 Male 2 0 FALSE Black 6 1 1 0 63 0 0 0
59 3 Female 3 0 TRUE White 6 4 1 0 0 0 0 59
64 1 Male 2 0 FALSE Black 6 1 1 0 64 0 0 0
79 3 Female 1 0 FALSE White 6 1 0 0 0 0 0 79
51 3 Male 2 0 FALSE White 6 5 0 0 0 0 0 51
66 1 Female 5 2 FALSE Black 6 1 1 0 66 0 0 0
91 1 Male 2 0 FALSE White 6 1 1 0 0 0 0 91
64 0 Female 2 0 FALSE White 6 2 1 0 0 0 0 64
82 3 Female 2 0 FALSE White 6 5 0 0 0 0 0 82
82 2 Female 1 0 FALSE White 6 5 1 0 0 0 0 82
53 0 Male 2 0 TRUE Black 6 2 1 0 53 0 0 0
57 2 Female 3 1 TRUE White 6 1 1 0 0 0 0 57
52 3 Female 1 0 TRUE White 6 3 0 0 0 0 0 52
39 3 Male 4 2 TRUE White 6 4 1 0 0 0 0 39
73 0 Female 4 0 TRUE Black 6 1 1 0 73 0 0 0
68 3 Female 1 0 TRUE White 6 1 1 0 0 0 0 68
43 3 Female 4 1 TRUE White 6 5 0 0 0 0 0 43
63 2 Female 2 0 TRUE Black 6 1 1 0 63 0 0 0
56 0 Male 1 0 FALSE White 6 4 1 0 0 0 0 56
75 2 Female 3 0 FALSE White 6 4 1 0 0 0 0 75
81 3 Female 2 0 FALSE White 6 1 0 0 0 0 0 81
32 2 Male 7 2 FALSE White 6 4 0 0 0 0 0 32
52 1 Female 3 0 FALSE White 6 4 0 0 0 0 0 52
76 2 Female 2 1 TRUE White 6 4 1 0 0 0 0 76
75 1 Female 2 0 FALSE White 6 1 1 0 0 0 0 75
70 1 Female 2 0 FALSE White 6 1 1 0 0 0 0 70
40 2 Male 5 2 TRUE Black 6 3 1 0 40 0 0 0
66 3 Female 4 0 TRUE White 6 3 1 0 0 0 0 66
25 2 Female 3 0 TRUE Other 6 2 0 0 0 0 25 0
48 2 Male 1 0 TRUE White 6 5 0 0 0 0 0 48
56 3 Female 1 0 TRUE Black 6 1 1 0 56 0 0 0
77 2 Male 3 0 FALSE Black 6 1 0 0 77 0 0 0
57 2 Female 1 0 TRUE White 6 4 1 0 0 0 0 57
68 2 Female 5 3 FALSE Black 6 1 1 0 68 0 0 0
72 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 72
76 3 Female 2 0 TRUE White 6 5 1 0 0 0 0 76
54 1 Female 3 1 TRUE White 6 3 1 0 0 0 0 54
87 1 Female 2 0 TRUE White 6 3 1 0 0 0 0 87
75 2 Female 2 0 FALSE White 6 2 0 0 0 0 0 75
74 1 Female 3 0 FALSE White 6 2 1 0 0 0 0 74
57 2 Female 4 1 FALSE Black 6 1 0 0 57 0 0 0
71 1 Female 1 0 TRUE Other 6 1 1 0 0 0 71 0
86 2 Male 2 0 FALSE White 6 5 1 0 0 0 0 86
88 2 Female 1 0 TRUE White 6 1 1 0 0 0 0 88
65 2 Female 4 2 FALSE Black 6 1 1 0 65 0 0 0
56 2 Male 1 0 TRUE White 6 1 0 0 0 0 0 56
81 2 Male 2 2 TRUE White 6 3 1 0 0 0 0 81
57 2 Male 4 1 TRUE White 6 5 1 0 0 0 0 57
83 1 Female 1 0 FALSE White 6 5 1 0 0 0 0 83
86 2 Male 2 0 FALSE White 6 5 0 0 0 0 0 86
54 2 Male 1 0 FALSE Black 6 1 1 0 54 0 0 0
80 2 Female 4 0 TRUE White 6 1 0 0 0 0 0 80
80 3 Female 2 0 TRUE Black 6 1 1 0 80 0 0 0
45 3 Male 4 1 FALSE White 6 5 0 0 0 0 0 45
62 1 Male 2 0 FALSE White 6 4 1 0 0 0 0 62
82 1 Female 2 0 FALSE White 6 5 0 0 0 0 0 82
65 2 Male 4 0 TRUE White 6 5 0 0 0 0 0 65
70 2 Male 2 0 TRUE White 6 5 1 0 0 0 0 70
73 2 Female 2 0 TRUE White 6 2 1 0 0 0 0 73
54 2 Female 3 0 TRUE White 6 5 1 0 0 0 0 54
54 3 Female 4 0 FALSE White 6 5 1 0 0 0 0 54
45 2 Female 2 0 FALSE White 6 1 1 0 0 0 0 45
67 1 Female 2 0 FALSE White 6 2 1 0 0 0 0 67
79 1 Female 1 0 TRUE White 6 1 1 0 0 0 0 79
75 1 Male 2 0 FALSE White 6 5 0 0 0 0 0 75
67 3 Male 1 0 FALSE White 6 1 1 0 0 0 0 67
60 1 Female 2 0 FALSE White 6 1 1 0 0 0 0 60
88 0 Male 2 0 FALSE White 6 5 1 0 0 0 0 88
63 1 Female 1 0 TRUE White 6 1 1 0 0 0 0 63
89 2 Female 1 0 FALSE White 6 2 0 0 0 0 0 89
54 1 Female 2 0 FALSE Black 6 1 0 0 54 0 0 0
70 1 Female 2 0 FALSE White 6 1 1 0 0 0 0 70
83 0 Female 1 0 FALSE White 6 1 0 0 0 0 0 83
62 2 Female 3 0 FALSE White 6 5 1 0 0 0 0 62
57 2 Male 2 0 FALSE White 6 2 0 0 0 0 0 57
69 2 Female 2 0 FALSE White 6 3 1 0 0 0 0 69
89 2 Female 1 0 TRUE White 6 5 1 0 0 0 0 89
58 1 Female 2 0 FALSE White 6 3 1 0 0 0 0 58
89 2 Female 3 0 FALSE White 6 5 0 0 0 0 0 89
76 1 Female 1 0 TRUE Black 6 1 0 0 76 0 0 0
50 2 Male 2 0 TRUE Other 6 2 1 0 0 0 50 0
78 2 Female 2 1 TRUE White 6 1 0 0 0 0 0 78
81 2 Female 1 0 TRUE White 6 3 1 0 0 0 0 81
62 3 Male 3 0 TRUE White 6 2 1 0 0 0 0 62
69 2 Female 3 1 FALSE Black 6 1 0 0 69 0 0 0
81 2 Female 2 0 TRUE White 6 1 0 0 0 0 0 81
83 0 Male 1 0 FALSE White 6 5 0 0 0 0 0 83
50 2 Male 1 0 TRUE White 6 1 1 0 0 0 0 50
68 1 Male 2 0 FALSE White 6 2 1 0 0 0 0 68
88 3 Female 9 0 FALSE White 6 3 1 0 0 0 0 88
78 3 Female 1 0 FALSE White 6 3 1 0 0 0 0 78
75 2 Male 2 2 TRUE White 6 5 0 0 0 0 0 75
71 3 Female 1 0 TRUE White 6 1 0 0 0 0 0 71
65 3 Male 2 0 FALSE White 6 5 1 0 0 0 0 65
30 2 Female 4 2 FALSE White 6 1 1 0 0 0 0 30
58 3 Male 4 1 TRUE White 6 5 0 0 0 0 0 58
76 1 Female 2 0 FALSE Black 6 1 1 0 76 0 0 0
61 2 Male 1 0 FALSE White 6 2 1 0 0 0 0 61
81 2 Male 2 0 TRUE White 6 5 1 0 0 0 0 81
51 1 Female 3 0 FALSE Other 6 1 1 0 0 0 51 0
50 2 Female 3 0 TRUE White 6 1 1 0 0 0 0 50
82 2 Female 2 0 FALSE White 6 1 1 0 0 0 0 82
55 3 Female 3 0 TRUE Black 6 1 1 0 55 0 0 0
44 3 Female 5 2 FALSE White 6 5 0 0 0 0 0 44
72 2 Female 2 0 TRUE White 6 1 0 0 0 0 0 72
63 2 Female 5 0 TRUE White 6 5 1 0 0 0 0 63
57 1 Female 3 0 FALSE White 6 3 1 0 0 0 0 57
54 2 Male 3 0 TRUE White 6 3 1 0 0 0 0 54
54 3 Female 2 0 TRUE Black 6 1 1 0 54 0 0 0
72 2 Female 2 0 TRUE White 6 5 0 0 0 0 0 72
58 3 Female 5 1 TRUE White 6 5 1 0 0 0 0 58
64 1 Female 1 0 TRUE White 6 3 0 0 0 0 0 64
41 3 Female 6 3 TRUE Black 6 1 0 0 41 0 0 0
65 3 Female 2 0 TRUE White 6 5 1 0 0 0 0 65
76 1 Female 2 0 FALSE Black 6 1 0 0 76 0 0 0
59 2 Male 3 0 TRUE Other 6 5 0 0 0 0 59 0
67 1 Female 3 1 FALSE White 6 3 1 0 0 0 0 67
58 0 Female 4 1 FALSE White 6 3 0 0 0 0 0 58
27 3 Female 4 0 TRUE White 6 1 1 0 0 0 0 27
44 2 Female 2 1 FALSE Other 6 3 0 0 0 0 44 0
63 2 Female 2 0 TRUE White 6 3 1 0 0 0 0 63
86 2 Male 4 1 FALSE White 6 1 1 0 0 0 0 86
89 2 Female 3 1 FALSE White 6 5 0 0 0 0 0 89
57 2 Female 4 0 TRUE White 6 3 1 0 0 0 0 57
59 2 Female 2 0 FALSE White 6 5 1 0 0 0 0 59
62 2 Female 4 2 TRUE Black 6 1 1 0 62 0 0 0
48 2 Female 6 1 TRUE White 6 2 1 0 0 0 0 48
56 3 Female 2 0 FALSE White 6 5 1 0 0 0 0 56
48 2 Female 4 2 TRUE White 6 2 0 0 0 0 0 48
54 2 Male 3 0 TRUE White 6 3 1 0 0 0 0 54
46 2 Female 5 1 TRUE Black 6 1 1 0 46 0 0 0
67 1 Female 2 0 TRUE White 6 5 1 0 0 0 0 67
74 2 Female 2 0 FALSE White 6 5 1 0 0 0 0 74
66 2 Female 3 0 TRUE Black 6 1 1 0 66 0 0 0
69 2 Male 2 0 TRUE White 6 4 0 0 0 0 0 69
49 1 Female 1 0 FALSE Black 6 1 1 0 49 0 0 0
83 1 Male 1 0 FALSE White 6 1 0 0 0 0 0 83
69 3 Male 1 0 TRUE White 6 5 1 0 0 0 0 69
57 2 Female 2 0 TRUE Black 6 1 0 0 57 0 0 0
69 1 Female 2 0 FALSE White 6 1 1 0 0 0 0 69
64 3 Female 2 0 FALSE White 6 4 0 0 0 0 0 64
52 3 Female 4 1 TRUE White 6 5 1 0 0 0 0 52
60 2 Male 4 0 FALSE White 6 5 1 0 0 0 0 60
82 1 Female 1 0 FALSE White 6 2 1 0 0 0 0 82
52 2 Female 1 0 TRUE White 6 1 1 0 0 0 0 52
66 3 Female 2 0 FALSE White 6 2 1 0 0 0 0 66
82 1 Female 1 0 FALSE White 6 5 1 0 0 0 0 82
74 2 Female 3 1 FALSE Black 6 1 0 0 74 0 0 0
65 2 Male 4 0 TRUE Asian 6 1 1 65 0 0 0 0
83 1 Female 1 0 FALSE Black 6 1 0 0 83 0 0 0
76 2 Male 2 0 FALSE White 6 4 0 0 0 0 0 76
27 2 Male 3 0 TRUE Hispanic.Latino 6 2 1 0 0 27 0 0
71 1 Female 2 0 FALSE White 6 2 1 0 0 0 0 71
61 2 Male 2 0 FALSE White 6 5 1 0 0 0 0 61
72 3 Female 3 3 FALSE Black 6 1 0 0 72 0 0 0
77 2 Male 2 0 FALSE Black 6 2 1 0 77 0 0 0
72 3 Female 2 0 FALSE Black 6 1 0 0 72 0 0 0
26 1 Female 7 1 TRUE Other 6 1 0 0 0 0 26 0
51 2 Male 3 0 TRUE White 6 5 0 0 0 0 0 51
75 2 Female 2 0 TRUE White 6 3 1 0 0 0 0 75
77 1 Male 3 0 TRUE Black 6 4 1 0 77 0 0 0
74 2 Female 2 0 TRUE Black 6 1 1 0 74 0 0 0
43 3 Male 4 2 TRUE White 6 5 0 0 0 0 0 43
81 2 Female 1 0 FALSE White 6 3 1 0 0 0 0 81
54 1 Male 2 0 FALSE White 6 3 0 0 0 0 0 54
54 2 Male 3 1 TRUE White 6 1 0 0 0 0 0 54
73 2 Female 2 0 FALSE White 6 1 0 0 0 0 0 73
77 3 Female 2 0 TRUE White 6 1 1 0 0 0 0 77
70 3 Female 3 0 TRUE White 6 1 1 0 0 0 0 70
62 1 Female 1 0 TRUE White 6 4 1 0 0 0 0 62
68 3 Female 2 0 TRUE Black 6 1 1 0 68 0 0 0
65 2 Male 3 0 FALSE White 6 5 0 0 0 0 0 65
63 1 Male 2 0 FALSE White 6 5 1 0 0 0 0 63
73 2 Male 1 0 TRUE White 6 2 1 0 0 0 0 73
67 3 Male 1 0 TRUE White 6 5 0 0 0 0 0 67
77 3 Female 2 0 FALSE White 6 4 1 0 0 0 0 77
57 1 Female 1 0 TRUE Black 6 1 0 0 57 0 0 0
88 3 Male 3 0 TRUE White 6 3 1 0 0 0 0 88
62 3 Male 2 0 FALSE White 6 5 1 0 0 0 0 62
76 1 Male 2 0 TRUE White 6 1 1 0 0 0 0 76
71 1 Female 1 0 TRUE Black 6 1 1 0 71 0 0 0
64 1 Male 2 0 FALSE White 6 4 1 0 0 0 0 64
71 2 Male 2 0 TRUE White 6 1 1 0 0 0 0 71
51 1 Female 3 0 FALSE White 6 3 1 0 0 0 0 51
73 1 Female 3 0 FALSE White 6 3 1 0 0 0 0 73
71 3 Female 3 0 FALSE Black 6 1 0 0 71 0 0 0
88 3 Male 2 0 TRUE White 6 5 1 0 0 0 0 88
77 1 Female 4 1 FALSE White 6 1 1 0 0 0 0 77
70 2 Male 2 0 TRUE White 6 1 0 0 0 0 0 70
58 1 Female 1 0 TRUE Other 6 5 1 0 0 0 58 0
74 1 Female 3 1 FALSE White 6 5 0 0 0 0 0 74
61 2 Male 1 0 FALSE White 6 1 1 0 0 0 0 61
57 2 Female 3 0 TRUE White 6 5 0 0 0 0 0 57
77 3 Male 2 0 TRUE White 6 3 1 0 0 0 0 77
79 2 Female 1 0 TRUE White 6 5 0 0 0 0 0 79
59 3 Male 3 0 TRUE White 6 1 0 0 0 0 0 59
73 3 Male 1 0 FALSE White 6 1 1 0 0 0 0 73
72 2 Male 2 0 TRUE White 6 2 0 0 0 0 0 72
54 3 Male 2 0 FALSE White 6 5 1 0 0 0 0 54
72 1 Female 2 0 TRUE White 6 3 1 0 0 0 0 72
71 3 Female 4 3 TRUE White 6 2 1 0 0 0 0 71
49 3 Female 4 1 TRUE White 6 5 0 0 0 0 0 49
57 3 Female 3 1 TRUE White 6 5 0 0 0 0 0 57
62 1 Male 4 0 FALSE White 6 2 0 0 0 0 0 62
63 2 Female 2 1 FALSE White 6 5 1 0 0 0 0 63
82 3 Female 4 1 FALSE Black 6 1 1 0 82 0 0 0
49 3 Female 3 1 TRUE White 6 5 1 0 0 0 0 49
80 3 Female 2 0 FALSE White 6 5 1 0 0 0 0 80
72 2 Male 1 0 FALSE White 6 3 1 0 0 0 0 72
81 2 Male 1 0 FALSE White 6 5 0 0 0 0 0 81
53 1 Female 2 0 FALSE White 6 5 1 0 0 0 0 53
72 2 Female 1 0 FALSE Black 6 1 0 0 72 0 0 0
66 3 Female 2 1 FALSE White 6 3 1 0 0 0 0 66
50 3 Female 4 1 TRUE White 6 5 0 0 0 0 0 50
80 1 Male 1 0 TRUE White 6 5 1 0 0 0 0 80
86 3 Female 2 0 TRUE White 6 1 1 0 0 0 0 86
69 1 Female 1 0 TRUE Black 6 1 1 0 69 0 0 0
72 1 Male 4 1 FALSE Black 6 1 1 0 72 0 0 0
71 1 Female 2 0 TRUE Black 6 1 1 0 71 0 0 0
57 2 Female 2 0 FALSE White 6 3 1 0 0 0 0 57
59 1 Female 2 0 FALSE White 6 3 1 0 0 0 0 59
65 2 Female 2 0 FALSE White 6 5 1 0 0 0 0 65
87 2 Male 1 0 TRUE White 6 1 1 0 0 0 0 87
75 1 Female 2 0 FALSE Other 6 5 1 0 0 0 75 0
67 2 Female 2 0 TRUE White 6 1 0 0 0 0 0 67
75 1 Female 1 0 FALSE White 6 3 1 0 0 0 0 75
86 1 Male 1 0 FALSE White 6 1 1 0 0 0 0 86
52 3 Male 4 1 TRUE Other 6 5 1 0 0 0 52 0
73 3 Female 2 0 FALSE White 6 4 0 0 0 0 0 73
65 2 Female 3 1 FALSE Black 6 1 1 0 65 0 0 0
65 2 Male 2 0 TRUE White 6 5 1 0 0 0 0 65
49 3 Female 4 2 TRUE White 6 5 0 0 0 0 0 49
59 1 Female 3 1 FALSE Black 6 2 1 0 59 0 0 0
47 3 Female 2 0 TRUE White 6 4 0 0 0 0 0 47
75 1 Female 2 1 TRUE Black 6 1 1 0 75 0 0 0
70 2 Female 5 1 FALSE Black 6 1 1 0 70 0 0 0
71 1 Female 2 0 FALSE White 6 5 1 0 0 0 0 71
82 3 Female 2 1 FALSE White 6 1 1 0 0 0 0 82
57 2 Female 4 0 TRUE White 6 3 0 0 0 0 0 57
69 2 Male 2 0 TRUE White 6 4 1 0 0 0 0 69
58 2 Female 5 2 FALSE Black 6 1 1 0 58 0 0 0
76 2 Female 2 0 FALSE White 6 4 1 0 0 0 0 76
47 3 Female 9 3 TRUE White 6 5 0 0 0 0 0 47
87 1 Female 1 0 TRUE White 6 1 0 0 0 0 0 87
65 3 Female 2 0 FALSE White 6 3 1 0 0 0 0 65
59 2 Female 2 0 TRUE Black 6 1 1 0 59 0 0 0
88 2 Male 2 0 TRUE White 6 3 0 0 0 0 0 88
72 2 Female 2 0 TRUE White 6 3 1 0 0 0 0 72
51 3 Female 3 0 FALSE Black 6 1 1 0 51 0 0 0
77 3 Female 2 0 TRUE White 6 1 0 0 0 0 0 77
63 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 63
58 2 Male 2 0 FALSE White 6 3 0 0 0 0 0 58
80 3 Female 2 0 FALSE White 6 2 0 0 0 0 0 80
68 3 Female 3 1 TRUE Black 6 1 1 0 68 0 0 0
55 2 Female 6 0 TRUE White 6 3 0 0 0 0 0 55
49 3 Male 8 1 TRUE Hispanic.Latino 6 1 1 0 0 49 0 0
60 1 Female 2 0 TRUE White 6 5 1 0 0 0 0 60
39 0 Female 7 3 TRUE Black 6 1 1 0 39 0 0 0
65 2 Female 2 0 FALSE Black 6 1 1 0 65 0 0 0
60 3 Female 2 0 TRUE Black 6 1 1 0 60 0 0 0
82 2 Female 1 0 FALSE White 6 2 0 0 0 0 0 82
87 1 Male 2 0 TRUE White 6 3 1 0 0 0 0 87
64 2 Female 3 0 TRUE Other 6 1 0 0 0 0 64 0
66 2 Female 2 0 TRUE White 6 1 0 0 0 0 0 66
75 2 Female 4 0 FALSE Black 6 1 0 0 75 0 0 0
67 3 Female 2 1 FALSE White 6 5 0 0 0 0 0 67
70 1 Female 1 0 FALSE Black 6 1 1 0 70 0 0 0
63 3 Female 1 0 TRUE White 6 1 1 0 0 0 0 63
57 3 Female 2 0 FALSE Black 6 1 0 0 57 0 0 0
43 2 Female 4 0 FALSE White 6 5 0 0 0 0 0 43
64 2 Female 4 1 FALSE White 6 1 0 0 0 0 0 64
68 1 Female 5 3 FALSE Black 6 1 1 0 68 0 0 0
70 2 Female 2 0 TRUE Black 6 1 0 0 70 0 0 0
77 3 Male 2 0 TRUE White 6 5 0 0 0 0 0 77
56 1 Female 2 1 FALSE White 6 4 0 0 0 0 0 56
72 1 Female 4 0 FALSE White 6 3 1 0 0 0 0 72
30 3 Male 2 0 FALSE Black 6 2 1 0 30 0 0 0
37 3 Female 4 2 TRUE White 6 2 1 0 0 0 0 37
48 2 Male 4 2 FALSE White 6 2 1 0 0 0 0 48
38 2 Male 3 1 TRUE White 6 1 1 0 0 0 0 38
76 2 Male 2 0 TRUE White 6 2 1 0 0 0 0 76
38 3 Female 4 2 TRUE White 6 5 1 0 0 0 0 38
31 3 Female 3 1 FALSE White 6 1 0 0 0 0 0 31
55 3 Male 2 1 TRUE Black 6 1 0 0 55 0 0 0
70 1 Female 3 0 FALSE White 6 5 1 0 0 0 0 70
38 3 Female 5 3 TRUE Other 6 1 1 0 0 0 38 0
35 3 Male 1 0 TRUE Black 6 2 1 0 35 0 0 0
31 1 Male 2 0 TRUE White 6 5 1 0 0 0 0 31
30 2 Male 3 0 TRUE Asian 6 1 1 30 0 0 0 0
50 3 Female 5 1 TRUE White 6 3 1 0 0 0 0 50
45 3 Female 4 3 FALSE Black 6 3 1 0 45 0 0 0
78 3 Male 2 0 TRUE White 6 1 1 0 0 0 0 78
26 2 Male 3 0 FALSE White 6 1 1 0 0 0 0 26
57 2 Female 5 2 FALSE Black 6 1 1 0 57 0 0 0
55 3 Male 2 0 FALSE Other 6 4 1 0 0 0 55 0
55 2 Female 2 0 TRUE Black 6 1 0 0 55 0 0 0
48 3 Male 4 2 TRUE White 6 3 1 0 0 0 0 48
63 3 Female 1 0 FALSE White 6 2 1 0 0 0 0 63
29 2 Female 2 0 TRUE Black 6 1 0 0 29 0 0 0
50 0 Female 4 2 FALSE White 6 4 1 0 0 0 0 50
20 3 Male 4 2 FALSE Black 6 1 1 0 20 0 0 0
30 2 Female 5 3 TRUE Hispanic.Latino 6 2 1 0 0 30 0 0
45 3 Male 5 3 TRUE White 6 1 0 0 0 0 0 45
30 2 Male 3 1 FALSE White 6 1 0 0 0 0 0 30
28 2 Male 3 0 FALSE Black 6 1 1 0 28 0 0 0
37 1 Male 4 3 TRUE White 6 3 0 0 0 0 0 37
33 2 Female 3 1 TRUE White 6 3 1 0 0 0 0 33
29 3 Female 5 3 FALSE Hispanic.Latino 6 3 1 0 0 29 0 0
36 3 Male 4 2 TRUE White 6 3 0 0 0 0 0 36
35 2 Male 3 1 FALSE White 6 3 1 0 0 0 0 35
57 1 Female 3 0 FALSE White 6 3 1 0 0 0 0 57
68 2 Male 2 0 TRUE White 6 1 1 0 0 0 0 68
34 2 Male 4 2 FALSE White 6 3 1 0 0 0 0 34
30 2 Male 1 0 TRUE Other 6 1 1 0 0 0 30 0
54 3 Male 3 1 TRUE White 6 4 0 0 0 0 0 54
21 3 Male 6 2 FALSE White 6 2 0 0 0 0 0 21
47 3 Female 6 3 TRUE White 6 5 1 0 0 0 0 47
43 2 Female 3 1 TRUE White 6 2 0 0 0 0 0 43
65 3 Male 2 0 FALSE White 6 3 1 0 0 0 0 65
58 1 Female 3 0 FALSE White 6 3 0 0 0 0 0 58
72 1 Male 3 0 FALSE White 6 3 1 0 0 0 0 72
32 2 Female 4 0 TRUE Hispanic.Latino 6 2 1 0 0 32 0 0
37 2 Male 4 2 FALSE Black 6 1 1 0 37 0 0 0
62 3 Male 3 0 TRUE White 6 3 0 0 0 0 0 62
64 2 Female 2 0 TRUE White 6 1 1 0 0 0 0 64
19 3 Female 5 2 TRUE White 6 2 1 0 0 0 0 19
68 1 Male 3 0 TRUE Black 6 1 1 0 68 0 0 0
59 3 Female 3 0 TRUE Black 6 1 0 0 59 0 0 0
42 2 Female 5 2 TRUE Black 6 1 0 0 42 0 0 0
67 1 Female 1 0 TRUE White 6 2 1 0 0 0 0 67
65 2 Male 4 1 TRUE White 6 3 0 0 0 0 0 65
60 3 Male 3 0 TRUE White 6 3 1 0 0 0 0 60
64 0 Female 1 0 TRUE Black 6 3 1 0 64 0 0 0
61 1 Male 4 0 FALSE Black 6 1 1 0 61 0 0 0
41 2 Male 4 2 TRUE White 6 4 1 0 0 0 0 41
32 3 Male 2 0 TRUE White 6 1 0 0 0 0 0 32
66 2 Female 3 1 FALSE Black 6 1 1 0 66 0 0 0
38 3 Male 2 0 TRUE White 6 5 1 0 0 0 0 38
61 2 Female 2 0 FALSE White 6 2 1 0 0 0 0 61
30 3 Female 5 1 FALSE Asian 6 1 1 30 0 0 0 0
34 2 Female 1 0 FALSE Black 6 1 1 0 34 0 0 0
50 3 Male 4 1 TRUE White 6 2 0 0 0 0 0 50
59 2 Male 2 0 TRUE White 6 4 1 0 0 0 0 59
30 3 Male 3 0 TRUE White 6 5 1 0 0 0 0 30
27 3 Male 6 0 TRUE Other 6 2 0 0 0 0 27 0
38 1 Female 3 1 TRUE White 6 5 1 0 0 0 0 38
21 2 Female 3 1 FALSE Hispanic.Latino 6 4 1 0 0 21 0 0
44 2 Female 5 3 TRUE White 6 1 0 0 0 0 0 44
